run,run_dir,is_portfolio,asset,mode,task,signal_source,price,stop_loss,take_profit,trailing_stop,trailing_atr_mult,atr_window,stop_priority,cost_bps,slippage_bps,execution_delay,vol_target,vol_lookback,max_leverage,portfolio_weighting,weight_lookback,model,input,wavelet_kernel,wavelet_ar_p,long_only,uses_proba_signal,uses_stop_loss,uses_take_profit,uses_trailing_stop,uses_trailing_atr,uses_vol_target,uses_hmm,uses_fft,uses_wavelet,uses_dmd,uses_neural_net,m_start,m_end,m_n_bars,m_total_return,m_cagr,m_max_drawdown,m_ann_factor,m_sharpe,m_avg_bar_return,m_vol_bar,m_turnover_sum,m_n_position_changes,t_n_trades,t_n_wins,t_n_losses,t_n_breakeven,t_win_rate,t_win_loss_ratio,t_avg_win,t_avg_loss,t_profit_factor,t_expectancy,t_median_trade_return
bt_crypto_5y_ETH-USD_rf_hmm,bt_crypto_5y_ETH-USD_rf_hmm,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,False,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.038890142812413764,0.01968120332596257,-0.06596127070208058,365.76083916083917,0.36458817250507547,5.7897634349710596e-05,0.0030370842947417998,14.089621065449172,245,240,132,108,0,0.55,1.2222222222222223,0.023675308349684423,-0.02376018573633571,1.2178561356402178,0.002329336010975362,0.001907923922368826
bt_crypto_5y_ETH-USD_rf_hmm_fft_dmd,bt_crypto_5y_ETH-USD_rf_hmm_fft_dmd,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,True,False,True,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.005168063168765169,-0.0026433946812707276,-0.005168063168765169,365.76083916083917,-0.7252348087353856,-7.218475743645601e-06,0.0001903555148703733,0.2868224812350028,2,1,1,0,0,1.0,inf,0.042422060987238,,inf,0.042422060987238,0.042422060987238
bt_crypto_5y_ETH-USD_rf_hmm_wavelet_dmd,bt_crypto_5y_ETH-USD_rf_hmm_wavelet_dmd,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,False,True,True,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_ETH-USD_rf_proba_hmm_fft,bt_crypto_5y_ETH-USD_rf_proba_hmm_fft,False,ETH-USD,long_short,classification,proba,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,True,False,False,False,False,True,True,True,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.03065968201904634,0.01554647348254079,-0.0404721901767402,365.76083916083917,0.4625895819698031,4.3816309408449466e-05,0.0018115008806611917,6.934498580020797,105,83,50,33,0,0.6024096385542169,1.5151515151515151,0.026602821711008237,-0.026226786794601834,1.5368754830094573,0.0055982785702235124,0.0055193921243472666
bt_crypto_5y_ETH-USD_rf_proba_hmm_wavelet,bt_crypto_5y_ETH-USD_rf_proba_hmm_wavelet,False,ETH-USD,long_short,classification,proba,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,True,False,False,False,False,True,True,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.02378774113156701,0.012081833530434016,-0.011437969828238859,365.76083916083917,0.780414272280149,3.31630670506224e-05,0.0008126959366264414,2.763759422000171,30,20,12,8,0,0.6,1.5,0.033483869811203444,-0.025129431912745887,1.9986844466360645,0.010038549121623714,0.0071966318140748164
bt_crypto_5y_ETH-USD_rf_stops,bt_crypto_5y_ETH-USD_rf_stops,False,ETH-USD,long_short,classification,predict,,0.01,0.02,,,,,5.0,0.0,1,,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,True,True,False,False,False,False,False,False,False,False,2024-02-02 00:00:00,2026-01-16 00:00:00,715,-0.6050668789395954,-0.37827295290716445,-0.6050668789395954,365.76155462184875,-3.2902395816436205,-0.0012712951252822277,0.0073895482022873155,462.0,32,231,54,177,0,0.23376623376623376,0.3050847457627119,0.019906271657409304,-0.009902004258423221,0.6133202601400684,-0.0029338358625143187,-0.00990099009900991
bt_crypto_5y_ETH-USD_rf_voltarget,bt_crypto_5y_ETH-USD_rf_voltarget,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,False,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0634342738524023,0.0319171913479257,-0.06483520881612759,365.76083916083917,0.5542649991854339,9.080729282909874e-05,0.003133299263105446,14.161163272639257,250,248,137,111,0,0.5524193548387096,1.2342342342342343,0.02483986135750475,-0.02378352807855766,1.2890521187520836,0.003076973343783268,0.0020288610727681178
bt_crypto_5y_ETH-USD_rf_wavelet,bt_crypto_5y_ETH-USD_rf_wavelet,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db8,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.0028292728154407643,-0.001446304885748595,-0.04152082219577702,365.76083916083917,-0.03428903944602406,-2.767270301181068e-06,0.0015434581756501391,8.265343263303897,81,62,32,30,0,0.5161290322580645,1.0666666666666667,0.02831779018068764,-0.02442311891352972,1.2367643529208332,0.0027979954576792397,0.00045767198792623365
bt_crypto_5y_ETH-USD_rf_wv_cwt_morlet,bt_crypto_5y_ETH-USD_rf_wv_cwt_morlet,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,cwt_morlet,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.06827929233817831,0.03431619384057161,-0.052514550330138965,365.76083916083917,0.6100898122721296,9.685662071290586e-05,0.0030362263311654466,13.781692447200086,243,239,132,107,0,0.5523012552301255,1.233644859813084,0.0246337267402791,-0.023641507243320817,1.285420174712887,0.0030209650823494294,0.002134356017359451
bt_crypto_5y_ETH-USD_rf_wv_cwt_morlet_ar5,bt_crypto_5y_ETH-USD_rf_wv_cwt_morlet_ar5,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,cwt_morlet,5.0,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.07219734620523721,0.036252321804359555,-0.052514550330138854,365.76083916083917,0.641738889939574,0.00010197898087763323,0.0030391414330815923,14.16556680136408,244,240,133,107,0,0.5541666666666667,1.2429906542056075,0.0244568471912632,-0.023641507243320817,1.2858584766698113,0.003012997505844493,0.0020288610727681178
bt_crypto_5y_ETH-USD_rf_wv_cwt_ricker,bt_crypto_5y_ETH-USD_rf_wv_cwt_ricker,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,cwt_ricker,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.07873025723380622,0.039472915852887924,-0.05971993182492208,365.76083916083917,0.7481627833574819,0.00010978298787100784,0.002806322305315539,11.161164628950063,208,200,112,88,0,0.56,1.2727272727272727,0.02442458008324579,-0.024591936586907063,1.2640659301882151,0.002857312748378535,0.0025726816355597926
bt_crypto_5y_ETH-USD_rf_wv_cwt_ricker_ar5,bt_crypto_5y_ETH-USD_rf_wv_cwt_ricker_ar5,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,cwt_ricker,5.0,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.07996375580706339,0.04007993409714827,-0.05971993182492141,365.76083916083917,0.7591117550042934,0.0001113784949882298,0.0028060424132378406,10.723083228897625,207,200,111,89,0,0.555,1.247191011235955,0.02438721432635427,-0.024368018713150575,1.248173470931371,0.0026911356237746143,0.002460082352492343
bt_crypto_5y_ETH-USD_rf_wv_dwt_db2,bt_crypto_5y_ETH-USD_rf_wv_dwt_db2,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db2,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_ETH-USD_rf_wv_dwt_db4,bt_crypto_5y_ETH-USD_rf_wv_dwt_db4,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db4,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.013742564926399803,-0.007043998856101408,-0.032268482128959386,365.76083916083917,-0.29401134351054414,-1.8595832725337833e-05,0.0012096233087739285,7.39628264349893,57,41,17,24,0,0.4146341463414634,0.7083333333333334,0.018550514779382285,-0.025706956738120748,0.5111436605502175,-0.007356297816229246,-0.0060571497988825
bt_crypto_5y_ETH-USD_rf_wv_dwt_db6,bt_crypto_5y_ETH-USD_rf_wv_dwt_db6,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db6,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0014142139488177996,0.0007221861594746137,-0.03780101279891135,365.76083916083917,0.03990055930733452,3.017009316487083e-06,0.00144609315483542,8.810242194594274,67,52,26,26,0,0.5,1.0,0.027609309366781517,-0.023212560167214773,1.1894125063282195,0.0021983745997833713,8.927666519864541e-05
bt_crypto_5y_ETH-USD_rf_wv_dwt_db8,bt_crypto_5y_ETH-USD_rf_wv_dwt_db8,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db8,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.0028292728154407643,-0.001446304885748595,-0.04152082219577702,365.76083916083917,-0.03428903944602406,-2.767270301181068e-06,0.0015434581756501391,8.265343263303897,81,62,32,30,0,0.5161290322580645,1.0666666666666667,0.02831779018068764,-0.02442311891352972,1.2367643529208332,0.0027979954576792397,0.00045767198792623365
bt_crypto_5y_ETH-USD_rf_wv_dwt_db8_ar5,bt_crypto_5y_ETH-USD_rf_wv_dwt_db8_ar5,False,ETH-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_crypto_5y_1d\ETH-USD_5y_1d.csv,dwt_db8,5.0,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.012373739140094875,0.0063019774360721925,-0.0369127299659493,365.76083916083917,0.23769213574959092,1.8252243688411353e-05,0.001468588246355844,8.286152875370306,78,58,32,26,0,0.5517241379310345,1.2307692307692308,0.027550469520716204,-0.024374075258138245,1.3911612982331056,0.004273949447436623,0.0014309396155711696
bt_crypto_5y_SOL-USD_hgb_baseline,bt_crypto_5y_SOL-USD_hgb_baseline,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,False,False,False,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.26622880268577354,0.12815101937671503,-0.47783630341165495,365.76083916083917,0.4943975659070997,0.0005765111191938311,0.022301289046716855,97.0,49,48,31,17,0,0.6458333333333334,1.8235294117647058,0.05373212545607714,-0.04051580185815089,2.4183678128556125,0.02035265119895471,0.020391425064229196
bt_crypto_5y_SOL-USD_hgb_dmd,bt_crypto_5y_SOL-USD_hgb_dmd,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,False,False,True,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_SOL-USD_hgb_fft,bt_crypto_5y_SOL-USD_hgb_fft,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,True,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.048068571952339045,0.024273310131761816,-0.08648374624518296,365.76083916083917,0.42832101332203243,7.052854475389586e-05,0.003149155777807449,14.909086277708834,250,249,130,119,0,0.5220883534136547,1.0924369747899159,0.03169437089716605,-0.026176614238040793,1.3227112699110128,0.004037153101625429,0.0015225850109965577
bt_crypto_5y_SOL-USD_hgb_hmm,bt_crypto_5y_SOL-USD_hgb_hmm,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,False,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.049298622434552186,0.02488722572967439,-0.08648374624518296,365.76083916083917,0.44272097397208954,7.205257848107689e-05,0.0031125621536307424,14.708483842925627,248,246,127,119,0,0.516260162601626,1.0672268907563025,0.030887114276510436,-0.026176614238040793,1.2592751161015703,0.003283115523536466,0.0008956135736304383
bt_crypto_5y_SOL-USD_hgb_hmm_fft_dmd,bt_crypto_5y_SOL-USD_hgb_hmm_fft_dmd,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,True,False,True,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_SOL-USD_hgb_hmm_wavelet_dmd,bt_crypto_5y_SOL-USD_hgb_hmm_wavelet_dmd,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,False,True,True,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_SOL-USD_hgb_proba_hmm_fft,bt_crypto_5y_SOL-USD_hgb_proba_hmm_fft,False,SOL-USD,long_short,classification,proba,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,True,False,False,False,False,True,True,True,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.03218217160005432,0.016312539514467206,-0.10547104534826102,365.76083916083917,0.3043794254030318,4.8970715346157113e-05,0.0030769451730197446,14.02820072317188,246,232,118,114,0,0.5086206896551724,1.0350877192982457,0.031179671940355827,-0.026021567114843387,1.2402671743317355,0.0030721665425424145,0.0008794617178891628
bt_crypto_5y_SOL-USD_hgb_proba_hmm_wavelet,bt_crypto_5y_SOL-USD_hgb_proba_hmm_wavelet,False,SOL-USD,long_short,classification,proba,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,True,False,False,False,False,True,True,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.02090524444456965,-0.010734394612716858,-0.08483993225646203,365.76083916083917,-0.2330656394685824,-2.7044781041235136e-05,0.0022192376994716358,14.178046298221345,141,107,53,54,0,0.4953271028037383,0.9814814814814815,0.039487339149186694,-0.026616508026329845,1.456092290151915,0.006126519079299846,-0.00044020542920031325
bt_crypto_5y_SOL-USD_hgb_stops,bt_crypto_5y_SOL-USD_hgb_stops,False,SOL-USD,long_short,classification,predict,,0.01,0.02,,,,,5.0,0.0,1,,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,True,True,False,False,False,False,False,False,False,False,2024-02-02 00:00:00,2026-01-16 00:00:00,715,-0.6723507363298976,-0.43492598761449697,-0.6961136632954703,365.76155462184875,-3.9581301069301476,-0.001532042629039183,0.007402523781653252,480.0,20,240,51,189,0,0.2125,0.2698412698412698,0.020090348973680516,-0.009946042223269946,0.5450615588508814,-0.0035633090939179725,-0.00990099009900991
bt_crypto_5y_SOL-USD_hgb_voltarget,bt_crypto_5y_SOL-USD_hgb_voltarget,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,False,False,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.048068571952339045,0.024273310131761816,-0.08648374624518296,365.76083916083917,0.42832101332203243,7.052854475389586e-05,0.003149155777807449,14.909086277708834,250,249,130,119,0,0.5220883534136547,1.0924369747899159,0.03169437089716605,-0.026176614238040793,1.3227112699110128,0.004037153101625429,0.0015225850109965577
bt_crypto_5y_SOL-USD_hgb_wavelet,bt_crypto_5y_SOL-USD_hgb_wavelet,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,dwt_db8,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.016625840616802834,-0.008527954557740691,-0.07667318330534678,365.76083916083917,-0.17299577143981829,-2.0778339582291974e-05,0.002297068543410488,15.851172556892143,148,118,60,58,0,0.5084745762711864,1.0344827586206897,0.040321183685973844,-0.026804765071270078,1.5561251598144066,0.007327073279870907,0.0005688623996755182
bt_crypto_5y_SOL-USD_hgb_wv_cwt_morlet,bt_crypto_5y_SOL-USD_hgb_wv_cwt_morlet,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,cwt_morlet,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.048068571952339045,0.024273310131761816,-0.08648374624518296,365.76083916083917,0.42832101332203243,7.052854475389586e-05,0.003149155777807449,14.909086277708834,250,249,130,119,0,0.5220883534136547,1.0924369747899159,0.03169437089716605,-0.026176614238040793,1.3227112699110128,0.004037153101625429,0.0015225850109965577
bt_crypto_5y_SOL-USD_hgb_wv_cwt_morlet_ar5,bt_crypto_5y_SOL-USD_hgb_wv_cwt_morlet_ar5,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,cwt_morlet,5.0,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.048068571952339045,0.024273310131761816,-0.08648374624518296,365.76083916083917,0.42832101332203243,7.052854475389586e-05,0.003149155777807449,14.909086277708834,250,249,130,119,0,0.5220883534136547,1.0924369747899159,0.03169437089716605,-0.026176614238040793,1.3227112699110128,0.004037153101625429,0.0015225850109965577
bt_crypto_5y_SOL-USD_hgb_wv_cwt_ricker,bt_crypto_5y_SOL-USD_hgb_wv_cwt_ricker,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,cwt_ricker,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.020337073522821658,0.010337813453787481,-0.08333415251556442,365.76083916083917,0.21222628202444727,3.237129929101426e-05,0.002917155418855357,13.510020427296023,214,207,107,100,0,0.5169082125603864,1.07,0.03433323626214385,-0.026541617347208866,1.3841116884445313,0.0049250944218768395,0.0009075096422899165
bt_crypto_5y_SOL-USD_hgb_wv_cwt_ricker_ar5,bt_crypto_5y_SOL-USD_hgb_wv_cwt_ricker_ar5,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,cwt_ricker,5.0,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.01819346273015765,0.009252946726147071,-0.08525996199061348,365.76083916083917,0.192895470487041,2.9438481418035107e-05,0.0029187169213677686,13.168684466159426,214,208,108,100,0,0.5192307692307693,1.08,0.03435594505964332,-0.026541617347208866,1.3979713511436298,0.005078270825579767,0.0012150473266432371
bt_crypto_5y_SOL-USD_hgb_wv_dwt_db2,bt_crypto_5y_SOL-USD_hgb_wv_dwt_db2,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,dwt_db2,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_SOL-USD_hgb_wv_dwt_db4,bt_crypto_5y_SOL-USD_hgb_wv_dwt_db4,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,dwt_db4,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.03640683518525045,0.018435359446232313,-0.019417696628338366,365.76083916083917,0.6607554107268043,5.103215143777025e-05,0.0014770722951950688,8.319812217941756,70,48,27,21,0,0.5625,1.2857142857142858,0.046432758916432317,-0.023699591156719258,2.5189996346016543,0.015749855759428503,0.015948551865175187
bt_crypto_5y_SOL-USD_hgb_wv_dwt_db6,bt_crypto_5y_SOL-USD_hgb_wv_dwt_db6,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,dwt_db6,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.03675480353959304,0.01861001864941869,-0.02970480912506801,365.76083916083917,0.5457294406016002,5.207579483974762e-05,0.0018249758698534674,12.623110819439951,113,84,38,46,0,0.4523809523809524,0.8260869565217391,0.03416129992834455,-0.027210520356141885,1.0371063808878125,0.000552922153506745,-0.0038558924843190567
bt_crypto_5y_SOL-USD_hgb_wv_dwt_db8,bt_crypto_5y_SOL-USD_hgb_wv_dwt_db8,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,dwt_db8,,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.016625840616802834,-0.008527954557740691,-0.07667318330534678,365.76083916083917,-0.17299577143981829,-2.0778339582291974e-05,0.002297068543410488,15.851172556892143,148,118,60,58,0,0.5084745762711864,1.0344827586206897,0.040321183685973844,-0.026804765071270078,1.5561251598144066,0.007327073279870907,0.0005688623996755182
bt_crypto_5y_SOL-USD_hgb_wv_dwt_db8_ar5,bt_crypto_5y_SOL-USD_hgb_wv_dwt_db8_ar5,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,hgb,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,dwt_db8,5.0,False,False,False,False,False,False,True,False,False,True,False,False,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.008501322487809548,-0.004351876568766344,-0.06365503152837437,365.76083916083917,-0.08089001188074342,-9.437235561348478e-06,0.002231251363719814,16.52380070188649,149,117,60,57,0,0.5128205128205128,1.0526315789473684,0.04064638415053256,-0.026368955921858676,1.622577232624102,0.007997885140906057,0.0008752059308073656
bt_crypto_5y_SOL-USD_mlp_baseline,bt_crypto_5y_SOL-USD_mlp_baseline,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,False,False,False,False,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.15181835606075111,-0.08067448430782698,-0.5340026807557017,365.76083916083917,0.016505340035675355,1.923858683789561e-05,0.02229191069920672,1.0,1,0,0,0,0,,,,,,,
bt_crypto_5y_SOL-USD_mlp_dmd,bt_crypto_5y_SOL-USD_mlp_dmd,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,False,False,True,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_crypto_5y_SOL-USD_mlp_fft,bt_crypto_5y_SOL-USD_mlp_fft,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,False,True,False,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,-0.00823559775293281,-0.004215574815872203,-0.09939659534667433,365.76083916083917,-0.040039296390903166,-6.591668035441737e-06,0.003148527516442747,1.7025147131876608,250,249,125,124,0,0.5020080321285141,1.0080645161290323,0.02921752873104955,-0.02889592112562297,1.019284134764421,0.0002774974771242841,0.000681934420639907
bt_crypto_5y_SOL-USD_mlp_hmm,bt_crypto_5y_SOL-USD_mlp_hmm,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,False,False,False,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0011164631482052378,0.0005701774459649922,-0.09939659534667433,365.76083916083917,0.03934526050469891,6.403091740158311e-06,0.003112403547527257,1.8806831307309806,248,246,124,122,0,0.5040650406504065,1.0163934426229508,0.029212087708163963,-0.02799493222648646,1.0605838996750006,0.0008411266023617216,0.0007785701757236363
bt_crypto_5y_SOL-USD_mlp_hmm_fft_dmd,bt_crypto_5y_SOL-USD_mlp_hmm_fft_dmd,False,SOL-USD,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,mlp,outputs_crypto_5y_1d\SOL-USD_5y_1d.csv,,,False,False,False,False,False,False,True,True,True,False,True,True,2024-02-02 00:00:00,2026-01-17 00:00:00,716,0.0,0.0,0.0,365.76083916083917,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
